3072.0	3119.0
4333.0	4414.0
418.0	427.0
5805.0	6122.0
10525.0	12330.0
2761.0	2805.0
3628.0	3696.0
3134.0	3181.0
266.0	272.0
5161.0	5275.0
9.0	10.0
6077.0	6470.0
8882.0	10163.0
3892.0	3967.0
4581.0	4668.0
3753.0	3827.0
9359.0	10782.0
4303.0	4384.0
2821.0	2865.0
5739.0	6029.0
11511.0	13629.0
4404.0	4485.0
197.0	202.0
9010.0	10325.0
2172.0	2206.0
7504.0	8355.0
1663.0	1689.0
7499.0	8350.0
5073.0	5175.0
1296.0	1318.0
2906.0	2952.0
8494.0	9656.0
1517.0	1540.0
610.0	619.0
165.0	170.0
4400.0	4481.0
5425.0	5629.0
563.0	572.0
10402.0	12178.0
7674.0	8586.0
3059.0	3105.0
5055.0	5157.0
6032.0	6415.0
2222.0	2257.0
7409.0	8231.0
4264.0	4345.0
3404.0	3465.0
1576.0	1599.0
9420.0	10866.0
6458.0	6979.0
10012.0	11668.0
5969.0	6336.0
9934.0	11557.0
7769.0	8714.0
509.0	518.0
2325.0	2363.0
406.0	415.0
9306.0	10716.0
2462.0	2503.0
9131.0	10482.0
8514.0	9681.0
10546.0	12352.0
7436.0	8267.0
9882.0	11485.0
9952.0	11583.0
11109.0	13109.0
131.0	136.0
5028.0	5129.0
2141.0	2174.0
5059.0	5161.0
1193.0	1214.0
8520.0	9688.0
1808.0	1837.0
8129.0	9178.0
3366.0	3425.0
6333.0	6826.0
7995.0	9004.0
10820.0	12712.0
7299.0	8092.0
2000.0	2032.0
11566.0	13704.0
2304.0	2341.0
632.0	643.0
119.0	123.0
10460.0	12250.0
11729.0	13906.0
685.0	696.0
1392.0	1414.0
6872.0	7530.0
7670.0	8581.0
2054.0	2086.0
7187.0	7952.0
2419.0	2460.0
4155.0	4235.0
4346.0	4427.0
6724.0	7332.0
8614.0	9822.0
4039.0	4117.0
3235.0	3285.0
2334.0	2373.0
10641.0	12469.0
1776.0	1805.0
198.0	203.0
11539.0	13667.0
9455.0	10910.0
465.0	474.0
6246.0	6701.0
9234.0	10612.0
3479.0	3540.0
10951.0	12889.0
1160.0	1180.0
2912.0	2958.0
3947.0	4024.0
4147.0	4227.0
4085.0	4163.0
3592.0	3657.0
9676.0	11198.0
7153.0	7904.0
2019.0	2051.0
2926.0	2972.0
1029.0	1047.0
6389.0	6896.0
10005.0	11660.0
4667.0	4759.0
4911.0	5008.0
1583.0	1606.0
6174.0	6610.0
7127.0	7873.0
4379.0	4460.0
7589.0	8469.0
11802.0	13992.0
9937.0	11561.0
9233.0	10610.0
6812.0	7441.0
1734.0	1763.0
8826.0	10085.0
10938.0	12874.0
7949.0	8950.0
10822.0	12715.0
5417.0	5614.0
8891.0	10176.0
4599.0	4687.0
35.0	38.0
4668.0	4760.0
8532.0	9703.0
5910.0	6260.0
6213.0	6662.0
6466.0	6989.0
7604.0	8489.0
4323.0	4404.0
3698.0	3770.0
7638.0	8539.0
11575.0	13715.0
5285.0	5441.0
4452.0	4535.0
2879.0	2924.0
6540.0	7080.0
1611.0	1634.0
7651.0	8556.0
6888.0	7554.0
1774.0	1803.0
621.0	631.0
4753.0	4848.0
37.0	40.0
6590.0	7153.0
10756.0	12623.0
227.0	233.0
10411.0	12187.0
6278.0	6749.0
697.0	708.0
10047.0	11716.0
9591.0	11091.0
3757.0	3831.0
3190.0	3238.0
1664.0	1690.0
4240.0	4321.0
9558.0	11050.0
387.0	396.0
11007.0	12963.0
10334.0	12088.0
236.0	242.0
10888.0	12807.0
114.0	118.0
1087.0	1107.0
5062.0	5164.0
5453.0	5669.0
9872.0	11472.0
6398.0	6905.0
11443.0	13545.0
11520.0	13641.0
2386.0	2426.0
5014.0	5115.0
9221.0	10595.0
5785.0	6096.0
8296.0	9395.0
10258.0	11981.0
7710.0	8632.0
6477.0	7001.0
10488.0	12284.0
3891.0	3966.0
10648.0	12476.0
10493.0	12291.0
5463.0	5681.0
3627.0	3695.0
6738.0	7350.0
4491.0	4575.0
5987.0	6359.0
11444.0	13547.0
5439.0	5648.0
8516.0	9684.0
2450.0	2491.0
3192.0	3240.0
2937.0	2983.0
7733.0	8664.0
2575.0	2618.0
11162.0	13171.0
4313.0	4394.0
4282.0	4363.0
10152.0	11849.0
1086.0	1106.0
2092.0	2124.0
6721.0	7329.0
3299.0	3354.0
1967.0	1998.0
5233.0	5367.0
10950.0	12888.0
10436.0	12221.0
4464.0	4548.0
265.0	271.0
11381.0	13465.0
1180.0	1201.0
3237.0	3287.0
7728.0	8657.0
4593.0	4681.0
493.0	502.0
11561.0	13699.0
1786.0	1815.0
5630.0	5892.0
8726.0	9955.0
10937.0	12873.0
1144.0	1164.0
10832.0	12728.0
7676.0	8588.0
1773.0	1802.0
11801.0	13991.0
11297.0	13346.0
2525.0	2567.0
4574.0	4661.0
2991.0	3037.0
5997.0	6371.0
3058.0	3104.0
8255.0	9338.0
1836.0	1866.0
2372.0	2412.0
6676.0	7268.0
3402.0	3463.0
9275.0	10675.0
1588.0	1611.0
930.0	946.0
9594.0	11095.0
3188.0	3236.0
6404.0	6912.0
6567.0	7120.0
125.0	129.0
5479.0	5703.0
9825.0	11408.0
2182.0	2216.0
6214.0	6664.0
4170.0	4251.0
10827.0	12721.0
4094.0	4173.0
8969.0	10269.0
4576.0	4663.0
3164.0	3211.0
7732.0	8663.0
8510.0	9674.0
11015.0	12976.0
7342.0	8145.0
5668.0	5941.0
9330.0	10746.0
397.0	406.0
1640.0	1664.0
7399.0	8216.0
5140.0	5245.0
5912.0	6262.0
7225.0	8000.0
7930.0	8924.0
8286.0	9382.0
10866.0	12775.0
10451.0	12238.0
308.0	314.0
10104.0	11787.0
6126.0	6549.0
5806.0	6123.0
6550.0	7093.0
8695.0	9921.0
11185.0	13201.0
8332.0	9444.0
2662.0	2706.0
4855.0	4951.0
4659.0	4751.0
8926.0	10217.0
5132.0	5237.0
6365.0	6863.0
1423.0	1445.0
9874.0	11474.0
4627.0	4719.0
5512.0	5745.0
2399.0	2440.0
5779.0	6089.0
7805.0	8762.0
3707.0	3779.0
1749.0	1778.0
1553.0	1576.0
1161.0	1181.0
10555.0	12364.0
7036.0	7759.0
3732.0	3804.0
5337.0	5513.0
4285.0	4366.0
2375.0	2415.0
9461.0	10921.0
611.0	620.0
4874.0	4970.0
2422.0	2463.0
7991.0	9000.0
8222.0	9300.0
1298.0	1320.0
7984.0	8992.0
3244.0	3294.0
10463.0	12254.0
1116.0	1136.0
5815.0	6133.0
4524.0	4609.0
5948.0	6304.0
1580.0	1603.0
2528.0	2570.0
6805.0	7430.0
3561.0	3624.0
1276.0	1298.0
5968.0	6335.0
10660.0	12494.0
10185.0	11885.0
5286.0	5443.0
4834.0	4930.0
4492.0	4576.0
2706.0	2750.0
5397.0	5590.0
9124.0	10474.0
8685.0	9909.0
5080.0	5182.0
210.0	216.0
3012.0	3058.0
7295.0	8087.0
3741.0	3813.0
8798.0	10045.0
9349.0	10771.0
1574.0	1597.0
6692.0	7288.0
2964.0	3010.0
2269.0	2306.0
9833.0	11421.0
4676.0	4769.0
10912.0	12841.0
3774.0	3849.0
333.0	340.0
3047.0	3093.0
827.0	842.0
742.0	755.0
7924.0	8914.0
6570.0	7124.0
819.0	834.0
10595.0	12412.0
2441.0	2482.0
10360.0	12125.0
5519.0	5752.0
7654.0	8560.0
4695.0	4789.0
9795.0	11370.0
6816.0	7445.0
10454.0	12242.0
10554.0	12363.0
5537.0	5772.0
2040.0	2072.0
11284.0	13331.0
6886.0	7551.0
8390.0	9527.0
8451.0	9603.0
1946.0	1977.0
7923.0	8913.0
4104.0	4183.0
3507.0	3568.0
10915.0	12847.0
1607.0	1630.0
11214.0	13243.0
4239.0	4320.0
7764.0	8708.0
8103.0	9149.0
4139.0	4219.0
1832.0	1862.0
8872.0	10152.0
1388.0	1410.0
11240.0	13275.0
6639.0	7219.0
446.0	455.0
9001.0	10315.0
10449.0	12236.0
4277.0	4358.0
8765.0	10003.0
6141.0	6569.0
10597.0	12416.0
8667.0	9888.0
7950.0	8952.0
11485.0	13596.0
5239.0	5376.0
2119.0	2151.0
11329.0	13388.0
2310.0	2347.0
9746.0	11300.0
8770.0	10009.0
3119.0	3166.0
1400.0	1422.0
1442.0	1465.0
666.0	677.0
5793.0	6106.0
2839.0	2884.0
8184.0	9254.0
9235.0	10613.0
5382.0	5571.0
7557.0	8425.0
1415.0	1437.0
5075.0	5177.0
11146.0	13153.0
4505.0	4590.0
11617.0	13767.0
7831.0	8798.0
7745.0	8681.0
7974.0	8980.0
6656.0	7241.0
7855.0	8825.0
7361.0	8170.0
8190.0	9262.0
7813.0	8773.0
8456.0	9609.0
5502.0	5731.0
1831.0	1861.0
2432.0	2473.0
220.0	226.0
9129.0	10480.0
40.0	44.0
2764.0	2808.0
10076.0	11754.0
7374.0	8184.0
2601.0	2644.0
1024.0	1042.0
4145.0	4225.0
691.0	702.0
4556.0	4643.0
5741.0	6031.0
5160.0	5273.0
10686.0	12527.0
11600.0	13744.0
4361.0	4442.0
8095.0	9133.0
5117.0	5221.0
5450.0	5664.0
5813.0	6131.0
840.0	855.0
11357.0	13428.0
4260.0	4341.0
640.0	651.0
260.0	266.0
5085.0	5187.0
5415.0	5612.0
856.0	871.0
9177.0	10542.0
3510.0	3571.0
2218.0	2253.0
11407.0	13500.0
4471.0	4555.0
11265.0	13306.0
3846.0	3921.0
8551.0	9728.0
130.0	135.0
9367.0	10793.0
7619.0	8510.0
11463.0	13570.0
7570.0	8442.0
6140.0	6568.0
6605.0	7173.0
8913.0	10202.0
7564.0	8433.0
8241.0	9323.0
6883.0	7546.0
1057.0	1075.0
7516.0	8372.0
3125.0	3172.0
9716.0	11258.0
5509.0	5742.0
2294.0	2331.0
9064.0	10399.0
2883.0	2928.0
6443.0	6962.0
8664.0	9883.0
9397.0	10834.0
5167.0	5281.0
5543.0	5781.0
10335.0	12089.0
4584.0	4672.0
8777.0	10019.0
2204.0	2238.0
8578.0	9767.0
10781.0	12661.0
8321.0	9426.0
531.0	540.0
518.0	527.0
9742.0	11296.0
996.0	1014.0
5771.0	6075.0
6684.0	7278.0
9048.0	10374.0
10168.0	11865.0
8861.0	10140.0
6488.0	7013.0
5162.0	5276.0
6250.0	6710.0
6025.0	6405.0
7596.0	8480.0
502.0	511.0
3925.0	4001.0
4366.0	4447.0
3565.0	3628.0
7985.0	8993.0
2921.0	2967.0
5032.0	5133.0
3550.0	3613.0
8038.0	9064.0
2429.0	2470.0
2486.0	2527.0
6937.0	7632.0
3623.0	3691.0
9894.0	11501.0
11449.0	13553.0
2009.0	2041.0
44.0	48.0
3110.0	3157.0
10434.0	12217.0
9483.0	10947.0
3540.0	3602.0
1785.0	1814.0
5895.0	6239.0
3751.0	3825.0
6155.0	6587.0
8563.0	9743.0
1206.0	1227.0
2527.0	2569.0
2699.0	2743.0
9417.0	10860.0
3236.0	3286.0
8853.0	10130.0
1338.0	1360.0
3553.0	3616.0
8418.0	9561.0
6919.0	7603.0
4256.0	4337.0
8981.0	10286.0
717.0	730.0
9703.0	11241.0
92.0	96.0
11219.0	13250.0
11468.0	13577.0
744.0	757.0
9809.0	11389.0
9577.0	11073.0
9700.0	11237.0
209.0	215.0
5308.0	5476.0
2309.0	2346.0
5386.0	5575.0
6455.0	6976.0
353.0	361.0
565.0	574.0
2719.0	2763.0
3950.0	4027.0
3342.0	3398.0
1314.0	1336.0
10398.0	12173.0
8348.0	9463.0
5256.0	5395.0
3848.0	3923.0
1921.0	1952.0
2377.0	2417.0
6451.0	6971.0
6772.0	7390.0
8756.0	9991.0
7754.0	8692.0
5557.0	5798.0
9741.0	11295.0
3723.0	3795.0
3668.0	3737.0
1526.0	1549.0
6783.0	7403.0
9581.0	11080.0
8428.0	9575.0
5061.0	5163.0
5496.0	5723.0
3496.0	3557.0
8575.0	9761.0
9224.0	10599.0
11433.0	13531.0
11041.0	13017.0
4803.0	4899.0
1797.0	1826.0
5148.0	5257.0
8646.0	9861.0
10731.0	12587.0
4478.0	4562.0
9743.0	11297.0
11083.0	13072.0
11333.0	13392.0
10070.0	11745.0
4675.0	4767.0
10759.0	12630.0
11138.0	13144.0
5677.0	5950.0
2036.0	2068.0
814.0	829.0
843.0	858.0
10534.0	12339.0
2259.0	2296.0
6102.0	6515.0
4643.0	4735.0
6143.0	6573.0
4900.0	4997.0
10259.0	11982.0
2577.0	2620.0
4199.0	4280.0
6149.0	6581.0
6069.0	6461.0
